Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
48a2c93b82eac3822972b8ee471938ba1f60bacf97eae34fc6956190f874f79a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.458690,51.756419,On or near COMMONS LANE,E01023351,Dacorum 015C,Offender given a drugs possession warning
0f2fa3e69b0994a5e532f884e775d2be4157f66d681cda7cb4e9ae8409e0c903,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.364750,51.648657,On or near AVENUE RISE,E01023563,Hertsmere 012F,Offender given a caution
e0bf5449965dc1638ee350555c3eec95e0034642c0e8d81a1230dd520ccf589c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032042,51.714053,On or near CARLETON ROAD,E01023304,Broxbourne 008C,Investigation complete; no suspect identified
e6ba9d4138be3554813976d2ee989e0c70ccfc20c7c263119c7499253a41c44b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.408930,51.645577,On or near FRANKLIN AVENUE,E01023865,Watford 011C,Investigation complete; no suspect identified
b129512deabbfa4480f4d29949e3d7a13b3e590e339e2e578a21cfe141ad602d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396947,51.648885,On or near CARDIFF ROAD,E01023902,Watford 010D,Investigation complete; no suspect identified
0bc06f5d674fedf27791e7a2f3ab9730cf0c66597c71299398ebeff73e716ab3,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.419021,51.669614,On or near HARFORD DRIVE,E01023887,Watford 008B,Investigation complete; no suspect identified
a429e908e5b80f577880a1a6a65c4213295f7470dc59451c1de9d1b530ec86d7,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.408117,51.654747,On or near DURBAN ROAD WEST,E01023900,Watford 010B,Investigation complete; no suspect identified
a429e908e5b80f577880a1a6a65c4213295f7470dc59451c1de9d1b530ec86d7,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.408117,51.654747,On or near DURBAN ROAD WEST,E01023900,Watford 010B,Investigation complete; no suspect identified
9ad5214920bcf3551ef75ffee48bc92f03dd2bf88f39e6b1ebb4836e85891c38,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400520,51.659491,On or near Nightclub,E01023861,Watford 009C,Investigation complete; no suspect identified
9fc8534f59330bcc2a580f9b49a900f2799aa54fbb3bc922ae10bd227f3d5ab8,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399926,51.657468,On or near Nightclub,E01023861,Watford 009C,Investigation complete; no suspect identified
966129fb48bf2ab90d74a5986f89e437e00a345e89654afcb365a97f2fa82863,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.410725,51.654594,On or near MILDRED AVENUE,E01023888,Watford 008C,Investigation complete; no suspect identified
70b9e19def103a1dca16db0cb42f21deb90748cb84c0bd6eeb7aa1f8569a5931,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393011,51.658831,On or near PRINCE STREET,E01023859,Watford 009A,Investigation complete; no suspect identified
70b9e19def103a1dca16db0cb42f21deb90748cb84c0bd6eeb7aa1f8569a5931,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393011,51.658831,On or near PRINCE STREET,E01023859,Watford 009A,Investigation complete; no suspect identified
be692911e6aa19e98f2c596e925a0510c713fc66d884f815c58bd25f90f6f06b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Investigation complete; no suspect identified
33d6a21f52a64fe9651177058bd6d9bcbc349ec4900f1d9cfb929c7ac4989be1,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.404472,51.649051,On or near Hospital,E01023902,Watford 010D,Investigation complete; no suspect identified
99f87ea9bb4bb32a1a8cceaf3a25134dd46804f7d4e00e83962ff78687b5f19a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.381219,51.646493,On or near CHALK HILL,E01023884,Watford 012C,Investigation complete; no suspect identified
6e841f27769b0f418e8879397a1922ec02cb014c1d1d2faed8c64a4409bb95c2,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Investigation complete; no suspect identified
8a1d58ab44e2c77dc3c58095a218d6dcf4f4d808503f83c76aec1d776bda221b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.420895,51.643158,On or near KIMBLE CLOSE,E01023864,Watford 011B,Investigation complete; no suspect identified
22f79a3d3ac43d580efa76022bd0ea64300fb7c3b8c237723ac1f7c19b72001b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Investigation complete; no suspect identified
a495ad0f4b1825831cd18a1c17fa5041181bc5a6aef9e2f833dd092c0cb7912a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.377847,51.642140,On or near MAXWELL RISE,E01023882,Watford 012A,Investigation complete; no suspect identified
57209254fe373f2c0529376f56bc9bba2acaa9cd3b55a3d19c0a97be0b06ea13,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394063,51.653180,On or near SMITH STREET,E01023862,Watford 009D,Investigation complete; no suspect identified
8553822f27818619b7b42d7a9ac5b4d56491f9456fe37dc355967f8d48fcb7de,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400600,51.654744,On or near FRANCIS ROAD,E01023861,Watford 009C,Investigation complete; no suspect identified
910f98f5b7e482bccadb4587e80c0d55ae7b69f5de7f32d0d6ead4cb0b013b20,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.214491,51.732919,On or near LYDIA MEWS,E01023964,Welwyn Hatfield 014C,Investigation complete; no suspect identified
d9898b47c9a315dd6457e8eb9e96d208d6da24d4bc7cf11a167d132e5c68cbbc,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237901,51.770329,On or near Sports/Recreation Area,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
d9898b47c9a315dd6457e8eb9e96d208d6da24d4bc7cf11a167d132e5c68cbbc,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237901,51.770329,On or near Sports/Recreation Area,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
2f0eb694f0a78039800971b55e630830a209232b620335d46f6c00e97cb53a7c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.167169,51.735680,On or near KENTISH LANE,E01023910,Welwyn Hatfield 015C,Investigation complete; no suspect identified
9120e548f75c9537eeba112391b3f9e4b7457734a3b6b4ff2761dd7bb3ca4429,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224079,51.753576,On or near OXLEASE DRIVE,E01023936,Welwyn Hatfield 013D,Investigation complete; no suspect identified
d9970ff45cc3b5408ea9f0255c1a874a1d196733b955392eda68b90f45493e4d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.250782,51.765917,On or near WALKER GROVE,E01033314,Welwyn Hatfield 010G,Investigation complete; no suspect identified
45c707d31b7b00a4e94e74763a80d377b6c994528e0c59afe08afdf95ac35493,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.241763,51.764551,On or near Bus/Coach Station,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
abe10d8dce7385704e33a49a524c858e46b725536c8e8dec8b8726011c1f01d4,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228835,51.763107,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
01916f82d4d61c4d1c5c99f94a4cae8fcf5647889d262f964d61a3a9331a2b62,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223936,51.750201,On or near STANLEY DRIVE,E01023936,Welwyn Hatfield 013D,Investigation complete; no suspect identified
8b2bb02246f9f21bfbb9231b8a28bb6d19b73d8837da04b982eab6dc243de7b7,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.121935,51.715533,On or near WARWICK CLOSE,E01023949,Welwyn Hatfield 016C,Investigation complete; no suspect identified
650791a8a9fce50dd4582f8c31c3d8065cbc3d50b7f32f038324adff434d6af1,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236436,51.765892,On or near COMET WAY,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
a6c9a2833b93ce146e6226da0eccdbd1f82f9b20ffa0ea430272258413144528,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.209366,51.785256,On or near ST JOSEPHS GREEN,E01023941,Welwyn Hatfield 009C,Investigation complete; no suspect identified
01c40b5beef49e5bf274da8235e9be5cda3d2a21e7c84df03637d21d4fcdb704,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220962,51.768365,On or near CLARKE'S ROAD,E01023930,Welwyn Hatfield 010B,Investigation complete; no suspect identified
f1ab290c40b9ee86fec8aecf15fadb81bcec67a4c5634feb8d5025959393c520,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236557,51.773564,On or near HOLME CLOSE,E01033310,Welwyn Hatfield 002E,Investigation complete; no suspect identified
e6b122962262bb15bdf1f252dc714ea4660c36c7432bea901d3a5b48b846449f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.114318,51.703748,On or near SOUTH DRIVE,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
aecb060e96d12169fe53901268a1885d19a8d32566fad9bf9b9a96577648f217,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.240381,51.761347,On or near Shopping Area,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
c8e95b458aad2b1ba071eabae9cb4d745a46b57cc0567dd2783eb3452420b138,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228761,51.746489,On or near WHITEBEAMS,E01023933,Welwyn Hatfield 014A,Investigation complete; no suspect identified
f4aa8996a8ab330dda4cb6b472a801fba1c69a03f79cd6612b26d5cd3178edb8,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221956,51.773335,On or near LONGMEAD,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
b5ba01818fc483a82a2015e5b7e77975e180a64206893b6e2093fe31f5aeba39,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.217507,51.736868,On or near PUTTOCKS DRIVE,E01023963,Welwyn Hatfield 014B,Investigation complete; no suspect identified
02dc973bc66442ea13bbb692ee735f582444fd38d9375dcd0bdbe4d03e4a871e,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.231527,51.758364,On or near HILLSIDE,E01023922,Welwyn Hatfield 012C,Investigation complete; no suspect identified
05769dab046d3ac7b39322a06d5438e21115bfb186aac189bae3706eef2d8711,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220894,51.777482,On or near OLDINGS CORNER,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
d4162b572e3550718f783189a99eb565a22b11e00ca5d9690b13a4c3f3da9a35,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.217965,51.769777,On or near BRANCH CLOSE,E01023930,Welwyn Hatfield 010B,Investigation complete; no suspect identified
62bf005b9342a9aa4e276d86a3f7852baf43f857c1f65977d885b4cb042ff77e,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.155445,51.762895,On or near CHURCH STREET,E01023925,Welwyn Hatfield 011B,Investigation complete; no suspect identified
7131f59324231d336bb40e32bb4942f1116e3ccd33b7106260843151a886fe20,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.153191,51.696300,On or near FIRS WOOD CLOSE,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
197bec5b1002777accb49843911bb87d4e66fcf49f33b5291381c75efc995acb,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227035,51.763934,On or near ROBIN HOOD LANE,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
5b64440966f2bab09605f8d8c87b449e231834482fd8a6e3404e646fec3b56b7,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237300,51.747795,On or near NEWSTEAD,E01023934,Welwyn Hatfield 013B,Investigation complete; no suspect identified
d317ece17cb8f2d1aa334980890ed82352cfc7c8b176870e7f66eb64cf86e356,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230362,51.762977,On or near Further/Higher Educational Building,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
d317ece17cb8f2d1aa334980890ed82352cfc7c8b176870e7f66eb64cf86e356,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230362,51.762977,On or near Further/Higher Educational Building,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
0eecb0425e6e6a271f60badd784bddcb8565efbf5fe55807590472554239cc8b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227050,51.770562,On or near HEATHCOTE AVENUE,E01023929,Welwyn Hatfield 010A,Investigation complete; no suspect identified
ddcfbf9ffcb156be055d33ffcfca704ec99dbdff614e636efc372207ad9c2945,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.146339,51.705337,On or near Sports/Recreation Area,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
62b784e1b18c42baec5f02a67bff1062d1da797714cd93c84c4ca7fb654d3ae6,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220894,51.777482,On or near OLDINGS CORNER,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
e70ebbb12440b7e3d92c4572f1d0dc93434be48eb3847fdd988c09f64a4fe22b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.231527,51.758364,On or near HILLSIDE,E01023922,Welwyn Hatfield 012C,Investigation complete; no suspect identified
a3efc28bb5c4428c646cf566480c29bc3839496557f469c026ccffe33a909870,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.247459,51.767918,On or near SALISBURY HALL DRIVE,E01033314,Welwyn Hatfield 010G,Investigation complete; no suspect identified
e8de133bc796620cbb1cd0eb2e447d94d0900259d2f0e75ceb0798fbf3218809,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.113757,51.716895,On or near BROOKSIDE CRESCENT,E01023949,Welwyn Hatfield 016C,Investigation complete; no suspect identified
c8e8e7a0794493cfbb0b6eb2575ad42af49f2c22d2c77843f35ef83d711abb2b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238777,51.774254,On or near CAMPION ROAD,E01033310,Welwyn Hatfield 002E,Investigation complete; no suspect identified
0ed155d370a607cb76285338d0d503dacb23ae81d6ab76eb9e932ccd1c127dcc,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.225831,51.760643,On or near WOOD CLOSE,E01023924,Welwyn Hatfield 011A,Investigation complete; no suspect identified
571b49501bcb6b33a7b2da029d7787525c2af93a9df8f44ba2a7567db26f1ffb,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.124576,51.714676,On or near BRADGATE CLOSE,E01023949,Welwyn Hatfield 016C,Investigation complete; no suspect identified
a1bd90d89e54a9687fc270ff7ae21da1b85089cae31a4112a9c81e53b7618ccc,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.149306,51.704979,On or near VICARAGE CLOSE,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
51a5b1061636273d41b1aefc9157ae9adf38e927e4130c04c651b24b61e912d0,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.217965,51.769777,On or near BRANCH CLOSE,E01023930,Welwyn Hatfield 010B,Investigation complete; no suspect identified
a78cfc8c210854b4a2322d6dd56f0e6895e1b951ce7a71f7b928c85284afccfc,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.217965,51.769777,On or near BRANCH CLOSE,E01023930,Welwyn Hatfield 010B,Investigation complete; no suspect identified
682d0c7724b50efa74321137cd1c282b4777044967d809c77414acf565771a99,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236781,51.757400,On or near Parking Area,E01023923,Welwyn Hatfield 012D,Investigation complete; no suspect identified
682d0c7724b50efa74321137cd1c282b4777044967d809c77414acf565771a99,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236781,51.757400,On or near Parking Area,E01023923,Welwyn Hatfield 012D,Investigation complete; no suspect identified
4cd120d2e67105a7775dc5f0abdb54a33f216a42755bddbff7abfd173173ad4c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.111296,51.705067,On or near THEOBALDS CLOSE,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
31221882479c43dd6d2369d48c308603952afd876041066a1f78905227274752,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228835,51.763107,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
a41c7397817f0facaf83ca42a5e9415d6a5600a4a44244eccbf0cf7cc42bdd89,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.218317,51.736529,On or near PUTTOCKS CLOSE,E01023963,Welwyn Hatfield 014B,Investigation complete; no suspect identified
8e4b1bee76da9a92f19d799953df85d3de7672a265166b018c526dbbbf04f06e,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221036,51.785658,On or near STANBOROUGH LANE,E01023916,Welwyn Hatfield 006A,Investigation complete; no suspect identified
38ed2dbf822aa767945fd5bb54f4921df5d73e28690240b354ff2f5d57097f40,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236826,51.806452,On or near AYOT GREEN,E01033313,Welwyn Hatfield 002F,Investigation complete; no suspect identified
c76b4b433425f850c122f0fe6def156364820dddf0acefaade441d8a16effe28,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.222134,51.772843,On or near WARREN GREEN,E01023929,Welwyn Hatfield 010A,Investigation complete; no suspect identified
84e47e335bd5ce8b0781e1e20c54905c0507df8e81654720b92c177853007f19,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.239756,51.755430,On or near FERN DELLS,E01023935,Welwyn Hatfield 013C,Investigation complete; no suspect identified
bc6e57af909e84820411c0ca5c935e45b3fa4602560be256179d0640af780b93,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.241466,51.764735,On or near CLARKSON COURT,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
232b2180750953ded6f94572bfe1de4a97d1858a65d14452711db280ad977266,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.231079,51.759085,On or near HOLLIERS WAY,E01023922,Welwyn Hatfield 012C,Investigation complete; no suspect identified
8753a8913fd180f6867c5d4c9afffa518159c38015111020788820c0bea60ecd,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224473,51.746487,On or near MILLWARDS,E01023933,Welwyn Hatfield 014A,Investigation complete; no suspect identified
c27fd558894178cac3065de4a7b5b3894bcc3dfa7253e443066e809058a3a871,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.240381,51.761347,On or near Shopping Area,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
28d9986e87bca362f585c94d01c7ce62be245694d2bb298bf121c1ec84947941,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236436,51.765892,On or near COMET WAY,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
a67d055f466c37a3c619522dfed2f0ae64c10f2cb68ec7f9e52dd8a7256716f7,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.156593,51.772067,On or near Park/Open Space,E01023925,Welwyn Hatfield 011B,Investigation complete; no suspect identified
71bd989eb70950e90dff4d1866400fad62d348988868e13446d223b3a63abb9a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.245957,51.759920,On or near ASHBURY CLOSE,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
